# step           OCL           OBL   coupled_OBL uncoupled_OBL
    64          5.20         18.00         17.70          0.31
    65          5.23         17.53         17.25          0.27
    66          6.44         16.59         16.29          0.31
    67          7.39         15.74         15.43          0.31
    68          7.10         15.40         15.09          0.31
    69          6.49         15.20         14.90          0.31
    70          7.29         14.66         14.43          0.22
    71          7.44         14.36         14.19          0.17
    72          8.02         13.76         13.57          0.19
    73          8.01         13.54         13.37          0.17
    74          8.77         13.42         13.28          0.14
    75          8.43         13.24         13.07          0.17
    76          8.27         13.05         12.93          0.12
    77          8.63         12.92         12.78          0.14
    78          8.68         12.92         12.73          0.19
    79          8.10         13.14         12.92          0.22
    80          7.94         12.82         12.65          0.17
    81          7.54         12.75         12.59          0.15
    82          7.92         12.84         12.66          0.17
    83          8.18         12.89         12.72          0.17
    84          7.64         12.79         12.67          0.12
    85          7.08         12.96         12.84          0.12
    86          4.79         14.01         13.82          0.19
    87          2.37         15.51         15.23          0.27
    88          0.89         16.66         16.28          0.38
    89          0.50         18.13         17.65          0.48
    90          0.17         19.80         19.25          0.55
    91          0.12         21.23         20.61          0.62
    92          0.00         22.33         21.71          0.62
    93          0.03         23.50         23.04          0.46
    94          0.00         25.09         24.49          0.60
    95          0.00         26.30         25.61          0.68
    96          0.00         27.18         26.53          0.65
    97          0.00         28.12         27.52          0.60
    98          0.00         27.68         27.06          0.62
    99          0.00         28.05         27.28          0.77
   100          0.00         27.90         27.11          0.79
   101          0.00         27.65         26.95          0.70
   102          0.00         27.33         26.67          0.67
   103          0.00         26.97         26.15          0.82
   104          0.00         26.26         25.30          0.95
   105          0.00         25.20         24.19          1.01
   106          0.00         24.40         23.00          1.40
   107          0.00         22.32         20.72          1.60
   108          0.00         20.66         19.11          1.55
   109          0.00         19.08         17.46          1.62
   110          0.00         18.36         16.35          2.01
   111          0.00         17.57         15.39          2.18
   112          0.00         15.35         13.46          1.89
   113          0.00         13.34         11.52          1.82
   114          0.00         12.12         10.11          2.01
   115          0.00         11.79          9.70          2.09
   116          0.07         10.94          9.02          1.92
   117          0.07         10.22          8.07          2.16
   118          0.05          9.10          6.57          2.53
   119          0.00          7.70          5.35          2.34
   120          0.00          6.93          4.71          2.23
   121          0.00          6.42          4.14          2.28
   122          0.00          6.08          3.75          2.33
   123          0.00          5.79          3.41          2.38
   124          0.00          5.48          3.05          2.43
   125          0.00          4.92          2.71          2.21
   126          0.00          4.72          2.61          2.10
   127          0.00          4.80          2.36          2.44
   128          0.00          4.78          2.31          2.48
   129          0.00          4.32          2.10          2.22
   130          0.00          4.26          1.76          2.49
   131          0.00          4.16          1.44          2.71
   132          0.00          3.83          1.20          2.63
   133          0.00          4.02          1.32          2.70
   134          0.00          4.14          1.36          2.78
   135          0.00          3.64          1.02          2.63
   136          0.00          3.51          1.05          2.46
   137          0.00          3.56          1.15          2.41
   138          0.05          3.73          1.17          2.56
   139          0.05          3.59          1.05          2.54
   140          0.05          3.37          0.90          2.47
   141          0.00          3.35          0.85          2.51
   142          0.00          3.24          0.81          2.42
   143          0.00          3.27          0.73          2.54
   144          0.00          3.00          0.53          2.47
   145          0.00          3.08          0.56          2.52
   146          0.00          3.19          0.47          2.71
   147          0.00          3.36          0.44          2.91
   148          0.00          3.12          0.47          2.64
   149          0.00          2.78          0.46          2.32
   150          0.08          2.81          0.54          2.27
   151          0.17          2.88          0.51          2.37
   152          0.30          3.10          0.42          2.68
   153          0.39          3.02          0.36          2.66
   154          0.34          2.93          0.42          2.51
   155          0.15          3.03          0.37          2.66
   156          0.24          2.88          0.37          2.51
   157          0.34          2.90          0.49          2.41
   158          0.15          2.54          0.42          2.12
   159          0.29          2.52          0.39          2.14
   160          0.46          2.93          0.46          2.47
   161          0.59          2.75          0.46          2.29
   162          0.86          2.69          0.36          2.34
   163          0.75          3.12          0.32          2.80
   164          0.56          3.00          0.32          2.68
   165          0.78          2.81          0.34          2.47
   166          0.88          2.95          0.44          2.51
   167          0.58          2.85          0.53          2.32
   168          0.25          2.81          0.46          2.36
   169          0.15          2.90          0.49          2.41
   170          0.29          3.00          0.53          2.47
   171          0.56          3.17          0.56          2.61
   172          0.63          2.92          0.56          2.36
   173          1.12          3.12          0.63          2.49
   174          1.24          3.31          0.70          2.61
   175          1.20          3.31          0.70          2.61
   176          1.25          3.00          0.78          2.22
   177          0.64          3.17          0.97          2.20
   178          0.81          3.36          1.05          2.31
   179          1.05          3.19          1.07          2.12
   180          0.81          3.07          1.03          2.04
   181          0.51          3.16          0.98          2.17
   182          0.80          3.46          1.12          2.34
   183          0.75          3.58          1.09          2.49
   184          0.78          3.78          1.22          2.56
   185          1.00          3.75          1.39          2.36
   186          0.75          3.90          1.56          2.34
   187          1.22          4.31          1.58          2.73
   188          1.54          4.26          1.63          2.63
   189          1.41          4.00          1.61          2.39
   190          1.43          4.16          1.58          2.58
   191          1.10          4.17          1.80          2.38
   192          1.02          4.27          1.97          2.31
   193          1.19          4.48          2.09          2.39
   194          1.09          4.75          2.10          2.65
   195          1.22          4.63          2.15          2.48
   196          1.24          4.66          2.05          2.61
   197          1.39          4.68          2.07          2.61
   198          1.41          4.31          2.02          2.29
   199          1.49          4.23          1.97          2.26
   200          2.00          4.19          2.17          2.02
   201          1.63          4.28          2.26          2.02
   202          1.83          4.46          2.41          2.05
   203          1.98          4.61          2.58          2.03
   204          2.14          5.27          2.78          2.49
   205          2.41          5.78          3.02          2.77
   206          2.09          5.14          3.04          2.10
   207          1.99          5.09          3.09          2.00
   208          1.82          5.09          2.92          2.17
   209          2.16          5.25          2.99          2.26
   210          2.16          5.42          3.11          2.31
   211          2.02          5.57          3.23          2.35
   212          2.12          5.49          3.31          2.18
   213          1.72          5.62          3.25          2.38
   214          2.04          5.57          3.04          2.53
   215          1.63          4.92          3.02          1.90
   216          1.83          5.24          3.29          1.95
   217          2.17          5.40          3.39          2.00
   218          1.87          5.58          3.41          2.17
   219          2.27          6.03          3.60          2.43
   220          2.95          5.50          3.36          2.14
   221          2.87          5.59          3.45          2.14
   222          2.70          5.60          3.60          2.00
   223          2.67          5.72          3.82          1.90
   224          2.73          6.35          4.23          2.12
   225          3.38          6.38          4.31          2.07
   226          3.36          6.74          4.53          2.21
   227          2.51          6.82          4.82          2.00
   228          2.14          6.77          4.87          1.90
   229          2.26          7.39          5.15          2.24
   230          1.99          7.19          5.06          2.12
   231          2.53          7.13          4.98          2.16
   232          3.12          7.00          4.99          2.00
   233          2.80          6.64          4.89          1.75
   234          2.46          6.95          5.33          1.61
   235          2.45          7.47          5.74          1.73
   236          2.50          7.75          5.86          1.89
   237          2.94          8.13          6.20          1.94
   238          3.04          8.06          6.26          1.80
   239          3.21          8.26          6.55          1.72
   240          3.59          8.54          6.60          1.94
   241          3.76          8.89          6.77          2.13
   242          3.20          9.03          6.92          2.11
   243          2.94          9.03          7.00          2.02
   244          2.87          8.55          6.87          1.68
   245          3.45          8.55          6.90          1.65
   246          3.45          9.01          7.34          1.67
   247          3.33          9.35          7.53          1.82
   248          2.72          9.70          7.56          2.14
   249          2.80          9.73          7.81          1.92
   250          3.16          9.49          7.89          1.60
   251          3.17          9.56          7.89          1.66
   252          3.82         10.08          8.15          1.94
   253          3.84          9.61          7.84          1.77
   254          3.45          9.46          7.88          1.58
   255          3.87          9.81          7.83          1.99
   256          4.19          9.71          7.66          2.05
   257          3.79          9.85          7.95          1.90
   258          4.52         10.12          8.27          1.85
   259          4.85         10.13          8.43          1.70
   260          3.88         10.29          8.56          1.73
   261          3.58         10.44          8.65          1.79
   262          3.58         10.35          8.51          1.84
   263          3.72         10.31          8.45          1.86
   264          3.73         10.80          9.07          1.74
   265          3.31         11.20          9.46          1.74
   266          1.70         11.83         10.02          1.81
   267          0.84         11.85          9.82          2.03
   268          0.38         12.17          9.96          2.22
   269          0.15         11.88          9.96          1.93
   270          0.03         11.92         10.05          1.87
   271          0.03         12.48         10.40          2.08
   272          0.00         12.92         10.93          1.99
   273          0.00         13.32         11.31          2.01
   274          0.00         13.50         11.48          2.03
   275          0.00         13.35         11.15          2.20
   276          0.00         13.48         11.13          2.35
   277          0.00         13.33         11.00          2.34
   278          0.00         12.86         10.36          2.50
   279          0.00         12.29         10.11          2.18
   280          0.00         11.71          9.68          2.03
   281          0.00         11.97          9.41          2.56
   282          0.00         11.57          9.10          2.47
   283          0.00         11.22          8.85          2.37
   284          0.00         10.71          8.56          2.15
   285          0.00         10.09          7.95          2.14
   286          0.00          9.34          7.06          2.28
   287          0.00          9.04          6.59          2.45
   288          0.00          8.62          6.05          2.57
   289          0.00          7.63          5.37          2.27
   290          0.00          7.38          4.96          2.42
   291          0.00          7.32          4.65          2.67
   292          0.00          6.80          4.30          2.51
   293          0.00          6.43          4.01          2.42
   294          0.00          5.71          3.37          2.34
   295          0.00          5.86          3.31          2.56
   296          0.00          5.91          2.74          3.17
   297          0.00          5.51          2.47          3.03
   298          0.00          4.79          2.22          2.57
   299          0.00          4.77          1.94          2.83
   300          0.02          4.14          1.57          2.57
   301          0.02          3.89          1.19          2.69
   302          0.02          4.21          1.01          3.21
   303          0.02          3.89          1.06          2.83
   304          0.00          3.77          1.13          2.64
   305          0.00          3.94          1.21          2.73
   306          0.00          3.95          1.11          2.85
   307          0.00          4.22          0.85          3.37
   308          0.00          3.76          0.70          3.07
   309          0.00          3.13          0.58          2.55
   310          0.00          3.37          0.72          2.66
   311          0.00          3.56          0.70          2.86
   312          0.00          3.20          0.51          2.69
   313          0.00          3.01          0.44          2.57
   314          0.00          3.20          0.41          2.79
   315          0.00          2.88          0.34          2.54
   316          0.00          2.79          0.31          2.48
   317          0.00          2.93          0.43          2.50
   318          0.00          2.96          0.44          2.52
   319          0.00          2.94          0.27          2.67
   320          0.00          3.20          0.26          2.94
   321          0.00          3.29          0.32          2.96
   322          0.00          3.07          0.31          2.76
   323          0.00          2.95          0.36          2.59
   324          0.00          2.74          0.32          2.42
   325          0.00          2.91          0.24          2.67
   326          0.00          3.27          0.26          3.01
   327          0.00          2.90          0.24          2.66
   328          0.00          3.05          0.22          2.83
   329          0.00          3.25          0.29          2.96
   330          0.00          3.00          0.24          2.76
   331          0.00          2.61          0.15          2.45
   332          0.07          3.00          0.14          2.86
   333          0.05          3.37          0.17          3.20
   334          0.00          3.05          0.17          2.88
   335          0.00          2.84          0.20          2.64
   336          0.00          2.79          0.15          2.64
   337          0.00          2.96          0.05          2.91
   338          0.05          3.13          0.03          3.09
   339          0.05          2.81          0.07          2.74
   340          0.05          2.84          0.12          2.72
   341          0.07          2.86          0.20          2.66
   342          0.14          2.59          0.19          2.40
   343          0.15          2.57          0.12          2.45
   344          0.09          2.52          0.15          2.36
   345          0.00          2.62          0.14          2.48
   346          0.07          2.59          0.05          2.53
   347          0.07          2.81          0.10          2.71
   348          0.15          2.84          0.14          2.71
   349          0.15          3.03          0.12          2.91
   350          0.22          3.27          0.12          3.15
   351          0.17          2.89          0.10          2.79
   352          0.26          3.00          0.10          2.89
   353          0.26          2.89          0.10          2.79
   354          0.31          2.52          0.14          2.38
   355          0.36          2.84          0.15          2.69
   356          0.20          2.81          0.15          2.66
   357          0.22          2.76          0.19          2.57
   358          0.32          2.96          0.22          2.74
   359          0.43          3.03          0.27          2.76
   360          0.66          3.10          0.26          2.84
   361          0.63          3.25          0.29          2.96
   362          0.39          3.11          0.26          2.86
   363          0.36          2.89          0.19          2.71
   364          0.41          2.76          0.20          2.55
   365          0.44          2.86          0.24          2.62
   366          0.68          2.76          0.22          2.54
   367          0.49          2.74          0.36          2.38
   368          0.60          3.29          0.46          2.83
   369          0.65          3.61          0.51          3.10
   370          0.53          3.20          0.53          2.67
   371          0.39          2.88          0.56          2.32
   372          0.29          2.91          0.56          2.35
   373          0.24          3.14          0.61          2.52
   374          0.53          3.00          0.60          2.40
   375          0.75          3.05          0.60          2.45
   376          0.89          3.26          0.67          2.59
   377          0.65          3.20          0.77          2.44
   378          0.61          3.07          0.77          2.30
   379          0.60          3.12          0.85          2.27
   380          0.41          3.51          1.07          2.44
   381          0.53          3.78          1.09          2.69
   382          0.41          3.70          1.26          2.44
   383          0.99          3.70          1.23          2.47
   384          1.04          3.97          1.19          2.78
   385          0.90          3.94          1.26          2.68
   386          1.07          3.97          1.35          2.63
   387          1.11          3.89          1.36          2.52
   388          1.23          4.07          1.36          2.71
   389          1.18          3.82          1.36          2.45
   390          0.87          3.63          1.45          2.18
   391          0.78          3.99          1.50          2.49
   392          0.72          4.47          1.57          2.90
   393          1.07          4.11          1.43          2.68
   394          1.64          4.07          1.43          2.64
   395          1.67          4.23          1.45          2.78
   396          1.31          4.21          1.48          2.73
   397          1.28          3.99          1.41          2.57
   398          1.23          4.29          1.65          2.64
   399          1.18          4.38          1.81          2.57
   400          1.60          4.33          1.76          2.57
   401          1.98          3.97          1.64          2.34
   402          2.25          3.82          1.64          2.18
   403          1.94          4.06          1.50          2.56
   404          2.05          4.14          1.50          2.64
   405          2.30          3.89          1.74          2.15
   406          2.35          3.98          1.86          2.12
   407          2.39          4.28          2.05          2.23
   408          2.23          4.28          2.10          2.18
   409          1.84          4.28          2.25          2.03
   410          1.91          4.34          2.29          2.05
   411          2.29          4.71          2.42          2.29
   412          2.63          4.92          2.73          2.19
   413          2.39          5.19          2.90          2.29
   414          1.91          5.18          2.87          2.31
   415          2.15          5.21          2.89          2.33
   416          2.12          5.13          2.92          2.21
   417          2.04          5.34          3.10          2.24
   418          2.07          5.66          3.32          2.34
   419          2.07          5.80          3.56          2.24
   420          2.60          6.02          3.76          2.26
   421          2.89          6.26          3.97          2.29
   422          2.92          6.16          3.93          2.22
   423          2.08          6.47          4.15          2.32
   424          2.43          6.51          4.34          2.17
   425          2.34          6.47          4.34          2.13
   426          2.75          6.79          4.61          2.19
   427          2.82          6.90          4.68          2.22
   428          2.27          6.99          4.90          2.10
   429          2.32          7.12          4.83          2.29
   430          2.34          7.76          5.29          2.47
   431          2.05          8.03          5.64          2.39
   432          1.86          7.90          5.66          2.23
   433          2.05          8.17          5.90          2.27
   434          1.76          8.10          6.02          2.08
   435          1.89          8.37          6.48          1.89
   436          1.65          8.26          6.47          1.79
   437          2.17          8.22          6.45          1.77
   438          2.54          8.31          6.40          1.91
   439          2.37          8.36          6.31          2.05
   440          2.28          8.35          6.46          1.89
   441          2.46          8.68          6.89          1.79
   442          3.14          8.92          7.05          1.88
   443          3.60          8.90          7.16          1.74
   444          2.87          8.73          6.83          1.90
   445          3.06          8.74          6.84          1.90
   446          3.11          8.73          6.76          1.97
   447          3.44          9.05          6.86          2.19
   448          3.65          8.78          6.57          2.21
   449          3.20          8.39          6.50          1.88
   450          3.13          8.36          6.68          1.68
   451          3.44          8.41          6.53          1.88
   452          3.39          8.29          6.41          1.88
   453          3.89          8.16          6.32          1.83
   454          4.15          8.02          6.22          1.80
   455          3.72          8.00          6.24          1.77
   456          3.31          8.29          6.40          1.89
   457          3.42          8.57          6.59          1.97
   458          3.47          8.70          7.00          1.70
   459          4.24          8.80          7.17          1.63
   460          3.81          9.07          7.61          1.46
   461          3.55          9.36          7.85          1.51
   462          3.92          9.17          7.54          1.63
   463          3.53          9.15          7.57          1.58
   464          3.39          9.11          7.50          1.61
   465          3.12          9.22          7.52          1.70
   466          3.94          9.36          7.71          1.64
   467          3.89          9.17          7.75          1.42
   468          4.15          9.36          7.90          1.46
   469          3.87          9.41          7.86          1.54
   470          3.51          9.81          8.27          1.54
   471          4.32         10.15          8.68          1.47
   472          4.30         10.27          8.75          1.52
   473          4.07         10.71          9.22          1.49
   474          3.63         11.07          9.60          1.47
   475          4.32         11.74         10.16          1.58
   476          3.91         11.60         10.23          1.37
   477          3.84         11.75         10.37          1.39
   478          4.17         12.53         10.85          1.68
   479          4.30         12.56         11.02          1.54
   480          3.86         12.51         11.05          1.46
   481          3.31         12.81         11.36          1.46
   482          3.66         12.99         11.69          1.30
   483          3.20         13.06         11.65          1.40
   484          3.56         13.37         11.81          1.56
   485          4.02         13.53         11.99          1.54
   486          4.58         13.13         11.76          1.37
   487          4.14         13.21         11.78          1.44
   488          4.10         13.58         11.90          1.68
   489          3.61         13.78         12.17          1.61
   490          3.06         13.83         12.25          1.57
   491          3.75         13.30         12.00          1.30
   492          3.97         13.05         11.76          1.28
   493          4.43         13.09         11.73          1.37
   494          4.24         13.62         12.24          1.38
   495          4.14         13.70         12.32          1.38
   496          3.98         13.83         12.43          1.40
   497          3.97         13.37         12.21          1.16
   498          4.32         13.56         12.38          1.18
   499          4.82         13.43         12.05          1.38
   500          4.81         13.41         12.23          1.18
   501          4.42         13.45         12.19          1.27
   502          4.81         13.77         12.40          1.37
   503          5.10         13.61         12.40          1.21
   504          5.15         13.68         12.45          1.23
   505          5.78         13.82         12.73          1.09
   506          4.97         13.80         12.74          1.06
   507          5.36         13.54         12.60          0.94
   508          5.74         13.69         12.69          1.01
   509          5.46         14.51         13.33          1.18
   510          5.38         14.92         13.79          1.13
   511          5.33         14.91         13.73          1.18
   512          5.26         15.17         14.04          1.13
   513          4.92         15.62         14.39          1.23
   514          4.83         15.16         13.89          1.27
   515          4.39         14.72         13.19          1.53
   516          3.89         14.65         13.18          1.48
   517          4.31         14.38         13.30          1.08
   518          4.58         14.55         13.47          1.08
   519          5.24         14.95         13.75          1.20
   520          5.86         15.18         14.05          1.13
   521          6.52         14.82         13.68          1.13
   522          6.20         15.09         13.99          1.10
   523          5.59         15.29         14.12          1.17
   524          5.26         15.34         14.17          1.17
   525          5.24         15.49         14.36          1.13
   526          5.29         15.86         14.67          1.18
   527          6.12         16.02         14.93          1.10
   528          5.77         16.05         14.84          1.20
   529          5.20         16.48         15.22          1.25
   530          5.17         16.21         15.21          1.00
   531          4.62         16.08         15.29          0.79
   532          5.20         15.91         15.00          0.91
   533          4.86         16.22         15.24          0.98
   534          5.47         16.23         15.17          1.06
   535          5.90         16.27         15.19          1.08
   536          5.17         16.76         15.55          1.20
   537          4.91         16.93         15.74          1.18
   538          5.43         16.90         15.86          1.05
   539          7.06         17.02         15.94          1.08
   540          6.58         16.59         15.71          0.88
   541          5.59         16.54         15.71          0.83
   542          5.83         16.66         15.73          0.93
   543          5.48         17.00         15.92          1.08
   544          6.11         17.07         15.96          1.12
   545          6.28         16.90         15.77          1.13
   546          5.70         16.96         15.77          1.18
   547          6.09         16.61         15.52          1.10
   548          5.44         16.65         15.50          1.15
   549          5.73         16.39         15.48          0.91
   550          5.18         16.28         15.43          0.84
   551          6.16         16.79         15.79          0.99
   552          7.72         16.95         16.01          0.94
   553          6.31         17.31         16.48          0.82
   554          5.85         17.56         16.53          1.03
   555          5.95         17.16         16.20          0.96
   556          6.20         16.95         16.09          0.86
   557          5.76         16.64         15.81          0.82
   558          6.42         16.70         15.94          0.77
   559          6.53         16.83         16.01          0.82
   560          6.44         16.93         16.23          0.70
   561          6.24         16.77         15.98          0.79
   562          6.97         17.24         16.49          0.75
   563          6.24         17.36         16.61          0.75
   564          6.77         17.22         16.45          0.77
   565          6.87         17.11         16.35          0.75
   566          6.92         17.06         16.34          0.72
   567          6.25         17.42         16.77          0.65
   568          6.58         17.39         16.74          0.65
   569          6.94         17.56         16.84          0.72
   570          7.21         17.78         17.11          0.67
   571          6.91         18.07         17.34          0.74
   572          7.70         17.56         16.89          0.67
   573          8.07         17.65         16.98          0.67
   574          7.56         17.49         16.84          0.65
   575          7.96         17.88         17.21          0.67
   576          8.06         17.22         16.57          0.65
   577          7.32         17.14         16.57          0.56
   578          6.86         17.44         16.98          0.46
   579          7.20         17.39         16.90          0.50
   580          7.39         17.47         16.99          0.48
   581          7.06         17.55         16.97          0.58
   582          6.98         18.16         17.41          0.75
   583          7.66         18.20         17.53          0.67
   584          7.20         18.55         17.90          0.65
   585          7.62         18.90         18.33          0.56
   586          8.40         18.80         18.32          0.48
   587          7.67         19.34         18.91          0.43
   588          6.66         19.53         19.03          0.50
   589          5.60         19.81         19.23          0.58
   590          6.34         19.57         18.92          0.65
   591          8.15         19.44         18.79          0.65
   592          8.01         19.34         18.63          0.70
   593          7.14         18.94         18.22          0.72
   594          6.58         18.51         17.75          0.75
   595          6.36         18.20         17.55          0.65
   596          6.52         18.34         17.61          0.73
   597          6.79         18.71         17.95          0.77
   598          7.31         18.50         17.73          0.77
   599          7.89         18.78         18.01          0.77
   600          7.67         18.84         18.08          0.75
   601          7.83         18.45         17.75          0.70
   602          8.53         18.61         17.92          0.69
   603          8.19         18.77         18.09          0.69
   604          6.91         18.74         18.02          0.72
   605          6.91         18.59         17.96          0.63
   606          7.32         18.31         17.80          0.51
   607          7.43         18.55         18.00          0.55
   608          7.32         18.73         18.02          0.72
   609          7.15         19.01         18.17          0.84
   610          7.03         18.97         18.13          0.84
   611          7.61         18.79         18.09          0.70
   612          7.70         19.16         18.65          0.51
   613          7.58         19.14         18.80          0.34
   614          8.09         18.61         18.20          0.41
   615          7.92         18.80         18.31          0.50
   616          8.87         18.80         18.31          0.50
   617          9.44         18.48         17.90          0.58
   618          8.60         18.51         17.96          0.55
   619          9.06         18.35         17.82          0.53
   620          7.30         18.41         17.86          0.55
   621          6.86         18.84         18.29          0.55
   622          7.41         18.45         17.95          0.50
   623          7.60         19.00         18.50          0.50
   624          8.57         18.61         18.08          0.53
   625          8.71         18.66         18.13          0.53
   626          7.53         18.62         18.21          0.41
   627          8.11         18.43         17.98          0.44
   628          7.49         18.76         18.30          0.46
   629          7.53         19.17         18.77          0.39
   630          8.51         19.81         19.43          0.38
   631          8.15         19.89         19.51          0.38
   632          7.57         19.95         19.53          0.41
   633          8.00         20.17         19.71          0.46
   634          7.58         20.26         19.83          0.43
   635          8.23         20.87         20.37          0.50
   636          7.63         20.73         20.19          0.55
   637          7.10         20.74         20.26          0.48
   638          7.75         20.97         20.55          0.43
   639          7.01         21.02         20.58          0.45
   640          6.90         21.24         20.83          0.41
   641          8.07         20.98         20.60          0.38
   642          8.04         21.42         21.01          0.41
   643          7.58         21.38         20.98          0.39
   644          7.83         21.00         20.67          0.33
   645          8.63         20.82         20.45          0.38
   646          8.43         20.80         20.42          0.38
   647          7.69         20.20         19.84          0.36
   648          7.67         20.04         19.55          0.50
   649          8.39         19.89         19.36          0.53
   650          8.91         19.57         18.98          0.58
   651          8.26         19.57         19.06          0.52
   652          8.06         19.45         18.95          0.50
   653          8.21         19.90         19.39          0.52
   654          9.16         19.67         19.12          0.55
   655          9.02         19.36         18.83          0.53
   656          8.73         19.25         18.63          0.62
   657          8.30         19.09         18.59          0.50
   658          8.49         18.95         18.53          0.41
   659          8.53         18.75         18.36          0.39
   660          8.19         18.93         18.45          0.48
   661          8.14         18.61         18.21          0.39
   662          8.93         18.45         18.04          0.41
   663          9.68         18.36         17.99          0.38
   664         10.51         18.27         17.88          0.39
   665         10.43         18.62         18.12          0.50
   666          9.00         18.98         18.42          0.57
   667          8.79         19.23         18.73          0.50
   668          9.32         19.51         19.10          0.41
   669          9.29         19.95         19.52          0.43
   670          8.19         19.95         19.58          0.38
   671          7.60         19.41         19.05          0.36
   672          9.07         19.41         19.03          0.38
   673          9.64         19.54         19.15          0.39
   674          9.04         19.89         19.38          0.51
   675          9.28         19.79         19.26          0.53
   676          9.24         19.60         19.15          0.44
   677          8.50         19.74         19.45          0.29
   678          9.70         19.63         19.31          0.32
   679          9.23         19.70         19.37          0.32
   680          8.68         19.40         19.04          0.36
   681          8.89         19.40         19.05          0.34
   682          8.71         19.39         19.03          0.36
   683          8.52         19.59         19.23          0.36
   684          9.03         19.32         18.97          0.34
   685          9.47         19.12         18.83          0.29
   686          8.59         19.15         18.88          0.27
   687          9.32         18.92         18.63          0.29
   688          9.13         19.16         18.88          0.27
   689          8.34         19.30         19.03          0.27
   690          9.73         19.84         19.53          0.31
   691         10.75         19.87         19.52          0.34
   692         10.05         19.96         19.64          0.32
   693          7.93         20.06         19.66          0.41
   694          8.12         19.52         19.10          0.43
   695          8.60         19.64         19.26          0.38
   696          9.01         19.51         19.17          0.34
   697          9.34         19.50         19.20          0.31
   698          9.82         19.55         19.19          0.36
   699          9.75         19.24         18.87          0.37
   700          9.38         19.17         18.83          0.34
   701          9.40         19.00         18.72          0.27
   702          9.99         19.11         18.83          0.27
   703          9.80         19.09         18.86          0.22
   704          9.62         18.96         18.77          0.19
   705          9.87         19.17         18.98          0.19
   706          9.29         19.22         19.03          0.19
   707         10.36         19.18         19.03          0.15
   708         10.02         19.19         19.03          0.15
   709          9.75         19.26         19.11          0.15
   710         10.28         19.21         19.04          0.17
   711         10.40         19.29         19.07          0.22
   712         11.03         19.34         19.09          0.26
   713         11.01         19.33         19.04          0.29
   714         10.13         19.50         19.19          0.31
   715          9.77         19.60         19.33          0.27
   716          9.89         19.31         19.08          0.22
   717          9.61         19.46         19.24          0.22
   718          8.91         19.64         19.40          0.24
   719          9.36         19.63         19.31          0.32
   720          9.85         19.26         18.94          0.33
   721         10.19         19.51         19.23          0.27
   722         10.01         19.12         18.88          0.24
   723         10.09         19.23         18.97          0.26
   724         10.12         19.46         19.17          0.29
   725         10.19         19.49         19.18          0.31
   726         10.10         19.48         19.14          0.34
   727          9.43         19.28         18.98          0.31
   728         10.23         19.26         18.95          0.31
   729         11.09         19.22         18.91          0.31
   730         10.01         19.07         18.76          0.31
   731          9.61         19.19         18.87          0.32
   732          8.89         18.97         18.65          0.32
   733          8.70         18.84         18.52          0.32
