# step           OCL           OBL   coupled_OBL uncoupled_OBL
    64          5.20         18.00         17.70          0.31
    65          5.23         17.53         17.25          0.27
    66          6.44         16.59         16.29          0.31
    67          7.39         15.74         15.43          0.31
    68          7.10         15.40         15.09          0.31
    69          6.49         15.20         14.90          0.31
    70          7.29         14.66         14.43          0.22
    71          7.44         14.36         14.19          0.17
    72          8.02         13.76         13.57          0.19
    73          8.01         13.54         13.37          0.17
    74          8.77         13.42         13.28          0.14
    75          8.43         13.24         13.07          0.17
    76          8.27         13.05         12.93          0.12
    77          8.63         12.92         12.78          0.14
    78          8.68         12.92         12.73          0.19
    79          8.10         13.14         12.92          0.22
    80          7.94         12.82         12.65          0.17
    81          7.54         12.75         12.59          0.15
    82          7.92         12.84         12.66          0.17
    83          8.18         12.89         12.72          0.17
    84          7.64         12.79         12.67          0.12
    85          7.08         12.96         12.84          0.12
    86          4.79         14.01         13.82          0.19
    87          2.37         15.51         15.23          0.27
    88          0.89         16.66         16.28          0.38
    89          0.50         18.13         17.65          0.48
    90          0.17         19.80         19.25          0.55
    91          0.12         21.23         20.61          0.62
    92          0.00         22.33         21.71          0.62
    93          0.03         23.50         23.04          0.46
    94          0.00         25.09         24.49          0.60
    95          0.00         26.30         25.61          0.68
    96          0.00         27.18         26.53          0.65
    97          0.00         28.12         27.52          0.60
    98          0.00         27.68         27.06          0.62
    99          0.00         28.05         27.28          0.77
   100          0.00         27.90         27.11          0.79
   101          0.00         27.65         26.95          0.70
   102          0.00         27.33         26.67          0.67
   103          0.00         26.97         26.15          0.82
   104          0.00         26.26         25.30          0.95
   105          0.00         25.20         24.19          1.01
   106          0.00         24.40         23.00          1.40
   107          0.00         22.32         20.72          1.60
   108          0.00         20.66         19.11          1.55
   109          0.00         19.08         17.46          1.62
   110          0.00         18.36         16.35          2.01
   111          0.00         17.57         15.39          2.18
   112          0.00         15.35         13.46          1.89
   113          0.00         13.34         11.52          1.82
   114          0.00         12.12         10.11          2.01
   115          0.00         11.79          9.70          2.09
   116          0.07         10.94          9.02          1.92
   117          0.07         10.22          8.07          2.16
   118          0.05          9.10          6.57          2.53
   119          0.00          7.70          5.35          2.34
   120          0.00          6.93          4.71          2.23
   121          0.00          6.42          4.14          2.28
   122          0.00          6.08          3.75          2.33
   123          0.00          5.79          3.41          2.38
   124          0.00          5.48          3.05          2.43
   125          0.00          4.92          2.71          2.21
   126          0.00          4.72          2.61          2.10
   127          0.00          4.80          2.36          2.44
   128          0.00          4.78          2.31          2.48
   129          0.00          4.32          2.10          2.22
   130          0.00          4.26          1.76          2.49
   131          0.00          4.16          1.44          2.71
   132          0.00          3.83          1.20          2.63
   133          0.00          4.02          1.32          2.70
   134          0.00          4.14          1.36          2.78
   135          0.00          3.64          1.02          2.63
   136          0.00          3.51          1.05          2.46
   137          0.00          3.56          1.15          2.41
   138          0.05          3.73          1.17          2.56
   139          0.05          3.59          1.05          2.54
   140          0.05          3.37          0.90          2.47
   141          0.00          3.35          0.85          2.51
   142          0.00          3.24          0.81          2.42
   143          0.00          3.27          0.73          2.54
   144          0.00          3.00          0.53          2.47
   145          0.00          3.08          0.56          2.52
   146          0.00          3.19          0.47          2.71
   147          0.00          3.24          0.37          2.86
   148          0.00          3.02          0.42          2.59
   149          0.00          3.12          0.46          2.66
   150          0.05          3.27          0.51          2.76
   151          0.05          2.85          0.41          2.44
   152          0.22          2.80          0.30          2.49
   153          0.17          2.91          0.36          2.56
   154          0.17          3.05          0.37          2.68
   155          0.08          3.30          0.39          2.91
   156          0.14          3.12          0.36          2.76
   157          0.25          2.98          0.30          2.68
   158          0.24          2.58          0.32          2.25
   159          0.39          2.47          0.39          2.08
   160          0.42          2.76          0.32          2.44
   161          0.46          2.76          0.25          2.51
   162          0.41          2.83          0.34          2.49
   163          0.39          2.98          0.32          2.66
   164          0.49          3.08          0.29          2.79
   165          0.52          3.39          0.49          2.90
   166          0.63          3.05          0.44          2.61
   167          0.69          2.71          0.34          2.37
   168          0.63          2.93          0.42          2.51
   169          0.56          2.59          0.42          2.17
   170          0.78          2.80          0.49          2.31
   171          0.83          3.19          0.58          2.61
   172          0.53          2.95          0.66          2.29
   173          0.24          3.07          0.78          2.29
   174          0.27          3.43          0.76          2.66
   175          0.73          3.15          0.68          2.47
   176          0.98          3.04          0.66          2.37
   177          1.07          2.98          0.75          2.24
   178          0.87          2.97          0.85          2.12
   179          1.22          3.12          0.88          2.24
   180          1.20          3.19          0.95          2.24
   181          1.05          3.58          1.14          2.44
   182          0.81          3.95          1.32          2.63
   183          0.68          3.92          1.26          2.66
   184          1.14          3.65          1.21          2.44
   185          0.98          3.65          1.37          2.27
   186          1.12          3.75          1.48          2.28
   187          1.00          4.14          1.54          2.60
   188          0.93          4.13          1.41          2.72
   189          1.29          4.13          1.48          2.65
   190          1.17          4.31          1.65          2.67
   191          0.81          4.26          1.68          2.58
   192          1.34          4.14          1.68          2.46
   193          1.60          4.23          1.80          2.43
   194          1.99          4.40          1.85          2.55
   195          2.07          4.30          1.90          2.39
   196          1.33          4.44          2.02          2.41
   197          1.27          4.60          2.07          2.53
   198          1.46          4.96          2.34          2.62
   199          1.77          4.64          2.29          2.34
   200          1.83          4.33          2.36          1.97
   201          1.43          4.38          2.34          2.04
   202          2.02          4.33          2.24          2.09
   203          1.92          4.16          2.14          2.02
   204          1.60          4.40          2.24          2.16
   205          1.82          4.47          2.41          2.06
   206          2.04          4.71          2.67          2.04
   207          2.12          4.57          2.46          2.11
   208          1.65          4.86          2.58          2.28
   209          1.82          5.13          2.72          2.41
   210          1.90          4.91          2.67          2.24
   211          1.94          5.06          2.86          2.21
   212          2.26          5.20          2.92          2.28
   213          2.24          5.48          2.94          2.55
   214          2.48          5.65          3.01          2.65
   215          2.12          4.98          2.97          2.00
   216          2.14          4.81          3.04          1.77
   217          2.45          5.34          3.23          2.11
   218          2.82          5.64          3.43          2.21
   219          2.97          6.03          3.89          2.14
   220          2.36          6.19          4.35          1.84
   221          2.33          6.34          4.57          1.77
   222          2.68          6.55          4.57          1.99
   223          2.70          6.47          4.69          1.78
   224          2.40          6.71          4.84          1.87
   225          2.31          7.40          5.12          2.28
   226          2.50          7.41          5.34          2.07
   227          2.64          7.28          5.41          1.87
   228          2.93          7.48          5.61          1.87
   229          2.43          8.15          6.14          2.01
   230          2.45          8.46          6.14          2.31
   231          2.60          8.89          6.43          2.45
   232          2.84          8.68          6.59          2.09
   233          2.52          8.29          6.42          1.87
   234          2.32          8.33          6.53          1.81
   235          2.40          8.35          6.55          1.81
   236          2.68          8.11          6.42          1.69
   237          2.18          8.21          6.39          1.82
   238          2.44          8.38          6.30          2.08
   239          2.78          8.30          6.37          1.93
   240          3.06          8.58          6.59          1.99
   241          3.08          8.83          6.89          1.94
   242          2.87          8.66          6.82          1.84
   243          3.11          8.54          6.76          1.79
   244          3.76          8.78          7.03          1.75
   245          3.78          8.76          6.99          1.77
   246          3.44          9.29          7.30          1.99
   247          3.25          9.26          7.06          2.20
   248          3.35          9.34          7.14          2.19
   249          3.69          9.38          7.44          1.94
   250          3.57          8.79          7.36          1.43
   251          2.94          9.05          7.49          1.56
   252          3.18          9.16          7.42          1.73
   253          3.46          8.97          7.39          1.58
   254          3.50          9.24          7.47          1.77
   255          3.28          9.26          7.41          1.85
   256          3.40          9.54          7.86          1.68
   257          3.13          9.80          8.15          1.65
   258          4.35         10.17          8.45          1.72
   259          4.66         10.21          8.52          1.68
   260          3.86         10.04          8.41          1.63
   261          3.92         10.11          8.48          1.63
   262          3.51         10.39          8.75          1.63
   263          3.25         10.25          8.70          1.55
   264          3.52         10.67          9.10          1.57
   265          2.72         11.44          9.65          1.79
   266          1.75         11.96          9.75          2.21
   267          0.68         12.29         10.18          2.11
   268          0.39         12.56         10.60          1.96
   269          0.29         12.66         10.86          1.81
   270          0.10         13.00         11.21          1.79
   271          0.00         13.20         11.19          2.01
   272          0.00         13.20         11.19          2.01
   273          0.00         13.47         11.36          2.11
   274          0.00         14.03         11.57          2.45
   275          0.00         13.75         11.42          2.33
   276          0.00         12.95         10.80          2.14
   277          0.00         12.66         10.45          2.21
   278          0.00         12.91         10.72          2.19
   279          0.00         12.59         10.49          2.09
   280          0.00         12.03          9.99          2.04
   281          0.00         12.00          9.68          2.31
   282          0.00         11.57          9.17          2.40
   283          0.00         11.08          8.82          2.26
   284          0.00         10.96          8.56          2.40
   285          0.00         10.26          7.74          2.52
   286          0.00          9.65          7.23          2.42
   287          0.00          9.50          7.01          2.49
   288          0.05          8.80          6.55          2.25
   289          0.00          7.83          5.65          2.18
   290          0.00          7.63          5.21          2.42
   291          0.00          7.02          4.48          2.54
   292          0.00          6.50          3.97          2.54
   293          0.00          6.39          3.46          2.93
   294          0.00          5.89          3.17          2.73
   295          0.00          5.30          2.93          2.37
   296          0.00          5.02          2.67          2.35
   297          0.00          4.82          2.50          2.32
   298          0.00          4.84          2.06          2.78
   299          0.00          4.82          1.99          2.83
   300          0.07          3.94          1.69          2.25
   301          0.03          3.82          1.48          2.34
   302          0.03          4.37          1.38          2.99
   303          0.03          4.15          1.36          2.78
   304          0.03          3.65          1.13          2.52
   305          0.00          4.04          1.01          3.04
   306          0.00          3.97          0.84          3.14
   307          0.00          3.77          0.70          3.07
   308          0.00          3.62          0.70          2.92
   309          0.00          3.29          0.65          2.65
   310          0.00          3.24          0.70          2.54
   311          0.00          3.55          0.63          2.92
   312          0.00          3.45          0.43          3.02
   313          0.00          3.46          0.46          3.00
   314          0.00          3.82          0.67          3.16
   315          0.00          3.14          0.55          2.59
   316          0.00          2.71          0.39          2.32
   317          0.00          3.07          0.34          2.73
   318          0.00          3.12          0.31          2.82
   319          0.00          3.38          0.39          2.99
   320          0.00          3.33          0.43          2.90
   321          0.00          3.24          0.34          2.90
   322          0.00          2.97          0.27          2.70
   323          0.00          2.75          0.31          2.44
   324          0.00          2.94          0.38          2.56
   325          0.00          2.87          0.34          2.53
   326          0.00          3.00          0.29          2.71
   327          0.00          3.22          0.22          3.00
   328          0.00          3.09          0.20          2.88
   329          0.00          2.97          0.29          2.68
   330          0.00          3.33          0.32          3.00
   331          0.00          3.00          0.24          2.76
   332          0.00          2.92          0.14          2.78
   333          0.00          3.14          0.09          3.05
   334          0.00          2.78          0.07          2.71
   335          0.00          2.97          0.14          2.83
   336          0.09          3.14          0.26          2.88
   337          0.07          2.85          0.20          2.65
   338          0.00          3.26          0.15          3.11
   339          0.00          3.11          0.20          2.90
   340          0.00          2.68          0.19          2.49
   341          0.05          2.85          0.17          2.68
   342          0.15          3.04          0.14          2.90
   343          0.34          3.07          0.10          2.97
   344          0.36          2.95          0.10          2.85
   345          0.26          2.83          0.14          2.70
   346          0.32          2.58          0.12          2.46
   347          0.29          2.42          0.05          2.37
   348          0.39          2.63          0.10          2.53
   349          0.43          2.85          0.09          2.76
   350          0.43          3.15          0.20          2.95
   351          0.44          3.07          0.24          2.83
   352          0.27          3.00          0.19          2.81
   353          0.12          3.02          0.15          2.86
   354          0.24          2.95          0.15          2.80
   355          0.24          3.09          0.26          2.83
   356          0.15          3.09          0.20          2.88
   357          0.09          3.17          0.17          3.00
   358          0.05          3.02          0.24          2.78
   359          0.24          2.76          0.24          2.52
   360          0.27          2.81          0.27          2.54
   361          0.19          3.10          0.36          2.75
   362          0.36          3.21          0.41          2.80
   363          0.36          3.26          0.44          2.82
   364          0.22          3.28          0.46          2.82
   365          0.20          3.24          0.43          2.82
   366          0.63          3.14          0.41          2.73
   367          0.68          3.16          0.41          2.75
   368          0.55          3.46          0.48          2.99
   369          0.58          3.33          0.58          2.75
   370          0.46          3.07          0.61          2.46
   371          0.41          3.04          0.63          2.40
   372          0.39          2.80          0.66          2.13
   373          0.41          3.14          0.72          2.42
   374          0.48          3.02          0.73          2.29
   375          0.51          3.05          0.80          2.25
   376          0.51          3.44          0.87          2.57
   377          0.95          3.72          0.89          2.83
   378          1.09          3.67          0.82          2.85
   379          0.87          3.36          0.80          2.56
   380          0.84          3.50          0.85          2.64
   381          0.95          3.82          0.87          2.95
   382          0.82          3.87          0.92          2.95
   383          0.89          4.01          1.04          2.97
   384          0.78          3.72          0.95          2.76
   385          0.89          3.80          0.95          2.85
   386          1.18          3.67          0.92          2.75
   387          1.41          3.92          1.18          2.74
   388          1.50          4.21          1.23          2.98
   389          1.35          4.07          1.38          2.69
   390          1.11          3.87          1.48          2.39
   391          0.95          3.73          1.57          2.16
   392          0.97          4.18          1.64          2.54
   393          1.33          4.25          1.71          2.54
   394          1.31          4.04          1.77          2.27
   395          0.97          4.47          1.96          2.51
   396          1.38          4.47          2.05          2.42
   397          1.62          4.71          2.12          2.60
   398          1.83          4.85          2.22          2.63
   399          1.84          4.87          2.27          2.60
   400          1.89          5.10          2.41          2.70
   401          1.62          4.95          2.42          2.53
   402          1.55          4.87          2.41          2.46
   403          1.76          5.06          2.48          2.58
   404          1.83          4.75          2.53          2.22
   405          1.30          4.82          2.70          2.12
   406          1.49          4.83          2.65          2.19
   407          1.76          4.87          2.60          2.27
   408          1.69          5.00          2.71          2.29
   409          1.66          4.79          2.82          1.98
   410          1.89          4.83          2.85          1.98
   411          2.07          5.27          3.14          2.13
   412          2.05          5.53          3.52          2.01
   413          2.07          5.77          3.64          2.13
   414          1.95          6.18          3.93          2.25
   415          1.95          6.17          3.86          2.31
   416          2.07          5.97          3.66          2.31
   417          2.24          5.83          3.64          2.19
   418          2.38          6.07          3.78          2.29
   419          2.00          6.09          3.76          2.33
   420          1.93          6.14          3.85          2.29
   421          2.40          6.62          4.14          2.48
   422          2.02          6.68          4.35          2.33
   423          2.02          6.66          4.57          2.09
   424          2.34          6.62          4.60          2.02
   425          3.01          6.89          4.79          2.10
   426          2.69          7.10          4.98          2.12
   427          2.12          6.96          4.99          1.97
   428          1.52          7.06          5.08          1.98
   429          1.80          6.89          4.98          1.92
   430          2.39          6.69          4.84          1.85
   431          2.41          6.96          4.96          2.00
   432          2.15          6.94          4.94          2.00
   433          2.29          6.89          4.89          2.00
   434          2.75          6.94          4.87          2.07
   435          3.16          7.01          4.92          2.09
   436          2.98          6.79          4.93          1.86
   437          2.48          6.86          4.89          1.97
   438          3.20          7.19          4.98          2.21
   439          3.42          7.00          4.84          2.16
   440          3.56          6.96          5.12          1.85
   441          3.49          7.25          5.53          1.73
   442          3.79          7.81          5.54          2.27
   443          3.45          8.15          5.95          2.20
   444          3.86          8.17          6.17          2.00
   445          3.21          8.53          6.60          1.93
   446          3.01          8.52          6.74          1.78
   447          2.94          8.67          7.03          1.64
   448          3.85          8.84          7.27          1.57
   449          4.55          8.63          7.02          1.61
   450          3.52          8.74          7.19          1.55
   451          3.07          8.76          7.22          1.54
   452          3.62          9.02          7.43          1.59
   453          3.81          8.78          7.31          1.47
   454          3.93          8.80          7.30          1.50
   455          3.04          8.69          7.43          1.26
   456          2.97          9.39          7.94          1.45
   457          3.88         10.29          8.41          1.88
   458          4.02         10.46          8.82          1.64
   459          3.79         10.58          9.11          1.47
   460          4.16         10.74          9.23          1.50
   461          4.12         11.04          9.38          1.66
   462          3.40         11.01          9.40          1.61
   463          3.27         11.20          9.44          1.76
   464          3.01         11.41          9.70          1.71
   465          2.82         11.42          9.94          1.49
   466          2.99         11.38          9.85          1.52
   467          3.51         11.58         10.03          1.56
   468          3.06         11.60          9.98          1.63
   469          2.95         11.71         10.07          1.64
   470          3.12         11.73         10.10          1.63
   471          3.31         11.35          9.74          1.61
   472          4.21         11.64         10.02          1.63
   473          4.18         11.51          9.81          1.70
   474          3.72         11.43         10.03          1.41
   475          3.55         12.07         10.56          1.51
   476          3.31         12.41         10.82          1.59
   477          3.58         12.93         11.29          1.64
   478          3.80         12.91         11.04          1.87
   479          3.44         12.80         10.81          1.99
   480          3.12         12.75         10.84          1.92
   481          3.49         12.00         10.43          1.58
   482          4.61         11.93         10.65          1.28
   483          4.28         11.83         10.72          1.11
   484          3.80         11.84         10.86          0.98
   485          4.10         12.13         11.07          1.06
   486          4.70         12.35         11.10          1.25
   487          4.31         12.19         11.04          1.15
   488          4.36         12.48         11.35          1.13
   489          4.65         12.76         11.53          1.23
   490          4.96         12.93         11.49          1.44
   491          4.50         12.84         11.41          1.44
   492          4.36         13.13         11.61          1.52
   493          4.62         12.96         11.36          1.61
   494          4.77         12.62         11.20          1.42
   495          4.92         12.18         10.88          1.30
   496          3.90         12.50         11.16          1.33
   497          3.99         12.42         11.19          1.23
   498          4.91         12.57         11.49          1.08
   499          5.65         12.71         11.51          1.20
   500          5.71         12.69         11.41          1.28
   501          5.20         12.91         11.47          1.44
   502          4.89         13.20         11.75          1.45
   503          4.55         13.29         11.99          1.30
   504          4.98         13.55         12.36          1.20
   505          4.84         13.71         12.63          1.08
   506          4.76         13.68         12.57          1.11
   507          5.53         13.49         12.28          1.22
   508          5.63         13.47         12.44          1.03
   509          5.48         13.97         12.83          1.15
   510          5.92         14.41         13.32          1.10
   511          6.00         14.71         13.65          1.06
   512          5.68         15.25         14.09          1.16
   513          5.27         15.32         14.16          1.16
   514          4.26         15.21         13.97          1.23
   515          4.37         15.36         14.34          1.01
   516          4.78         15.28         14.45          0.82
   517          4.44         15.81         14.66          1.15
   518          3.91         16.19         14.81          1.39
   519          4.13         16.22         15.02          1.20
   520          4.95         16.24         15.03          1.22
   521          5.64         16.02         14.89          1.13
   522          5.13         15.77         14.80          0.98
   523          4.71         16.34         15.26          1.08
   524          4.11         16.34         15.18          1.16
   525          4.52         16.38         15.07          1.30
   526          4.66         16.80         15.53          1.27
   527          5.04         16.52         15.30          1.22
   528          4.89         16.15         15.07          1.08
   529          4.98         16.18         15.17          1.01
   530          4.62         16.05         15.04          1.01
   531          4.96         16.08         15.07          1.01
   532          5.09         16.05         14.88          1.17
   533          5.17         16.16         14.97          1.18
   534          5.71         15.92         14.89          1.03
   535          5.34         16.70         15.62          1.08
   536          4.87         16.46         15.39          1.06
   537          5.53         16.02         14.90          1.12
   538          5.55         16.02         14.97          1.05
   539          6.13         16.14         15.06          1.08
   540          5.99         16.26         15.18          1.08
   541          5.67         16.36         15.28          1.08
   542          6.32         16.53         15.36          1.17
   543          6.53         16.35         15.26          1.10
   544          6.68         16.49         15.67          0.82
   545          6.19         16.43         15.62          0.81
   546          6.53         16.30         15.35          0.94
   547          7.07         16.33         15.39          0.94
   548          6.74         16.70         15.79          0.91
   549          6.45         16.84         15.93          0.91
   550          5.81         17.22         16.28          0.94
   551          5.14         17.63         16.52          1.11
   552          5.73         17.91         16.80          1.12
   553          5.29         18.01         16.89          1.12
   554          4.69         18.66         17.58          1.08
   555          6.01         18.37         17.48          0.89
   556          6.41         18.23         17.44          0.79
   557          5.37         18.45         17.70          0.76
   558          5.97         18.41         17.60          0.81
   559          5.89         18.33         17.50          0.82
   560          4.86         18.22         17.45          0.77
   561          4.84         17.99         17.13          0.86
   562          5.25         17.61         16.66          0.94
   563          6.25         17.34         16.48          0.86
   564          6.95         17.48         16.70          0.79
   565          7.36         17.55         16.66          0.89
   566          7.11         17.53         16.71          0.82
   567          6.65         17.44         16.60          0.84
   568          6.99         17.78         16.84          0.94
   569          6.95         17.93         17.06          0.88
   570          7.18         17.93         17.12          0.81
   571          7.23         18.68         17.86          0.82
   572          6.34         18.57         17.65          0.93
   573          5.72         18.27         17.41          0.86
   574          6.10         18.45         17.66          0.79
   575          7.49         18.33         17.51          0.82
   576          7.71         18.93         18.21          0.72
   577          7.11         18.95         18.25          0.70
   578          6.94         18.71         18.06          0.65
   579          7.37         18.78         18.09          0.69
   580          6.94         18.79         18.04          0.76
   581          7.28         18.73         18.09          0.64
   582          5.96         18.70         18.03          0.67
   583          6.38         18.20         17.44          0.76
   584          7.00         18.59         17.77          0.82
   585          6.78         18.81         17.97          0.84
   586          6.72         18.68         17.93          0.75
   587          6.84         18.84         18.10          0.74
   588          7.43         18.74         18.04          0.70
   589          7.64         18.42         17.68          0.74
   590          7.74         18.29         17.57          0.72
   591          7.17         17.87         17.21          0.65
   592          6.73         18.09         17.47          0.62
   593          7.51         17.82         17.10          0.72
   594          8.12         17.95         17.14          0.81
   595          8.40         18.30         17.55          0.76
   596          8.12         18.19         17.48          0.70
   597          6.96         18.28         17.69          0.58
   598          6.54         18.60         17.96          0.64
   599          6.94         18.51         17.84          0.67
   600          7.37         18.68         18.04          0.64
   601          7.80         18.60         18.15          0.45
   602          7.67         18.40         17.99          0.41
   603          7.06         18.65         17.93          0.72
   604          7.37         18.88         18.19          0.69
   605          7.56         18.75         18.11          0.63
   606          7.69         18.99         18.36          0.64
   607          7.54         18.81         18.26          0.55
   608          7.84         18.49         18.03          0.46
   609          7.76         18.51         18.05          0.46
   610          6.72         18.63         18.16          0.46
   611          6.03         18.79         18.34          0.45
   612          6.32         18.62         18.21          0.41
   613          7.76         18.74         18.33          0.41
   614          8.52         18.90         18.53          0.38
   615          8.12         19.01         18.64          0.38
   616          7.95         19.27         18.86          0.41
   617          8.42         19.52         19.02          0.50
   618          8.17         19.65         19.10          0.55
   619          7.45         19.66         19.13          0.53
   620          7.46         19.09         18.57          0.52
   621          7.22         19.47         18.94          0.53
   622          7.09         19.77         19.29          0.48
   623          8.04         19.60         19.12          0.48
   624          8.29         19.69         19.16          0.53
   625          7.24         20.02         19.43          0.58
   626          6.32         19.98         19.44          0.53
   627          7.48         20.43         19.98          0.45
   628          7.64         20.35         19.90          0.45
   629          7.19         20.88         20.38          0.50
   630          7.69         20.82         20.34          0.48
   631          6.86         21.01         20.56          0.45
   632          7.07         21.24         20.73          0.51
   633          7.34         20.63         20.00          0.63
   634          7.03         20.29         19.65          0.63
   635          5.75         20.82         20.24          0.58
   636          6.58         20.74         20.14          0.60
   637          7.62         20.23         19.74          0.50
   638          8.46         20.35         19.91          0.45
   639          8.61         20.33         19.83          0.50
   640          8.61         20.04         19.51          0.53
   641          8.21         19.72         19.17          0.55
   642          8.33         19.51         18.96          0.55
   643          8.38         19.22         18.65          0.56
   644          7.80         18.60         17.96          0.63
   645          8.99         18.16         17.60          0.56
   646          9.78         17.77         17.27          0.50
   647          8.86         18.14         17.75          0.39
   648          8.95         17.90         17.43          0.46
   649          8.42         17.85         17.39          0.46
   650          8.68         17.96         17.47          0.50
   651          9.48         18.05         17.45          0.60
   652          9.65         18.21         17.56          0.65
   653          9.89         18.28         17.56          0.72
   654          9.83         18.46         17.76          0.70
   655          8.93         18.55         17.85          0.70
   656          9.26         18.71         18.12          0.60
   657          9.99         18.59         18.11          0.48
   658          9.66         18.63         18.26          0.38
   659          9.07         19.08         18.72          0.36
   660          9.55         19.21         18.84          0.38
   661          8.62         19.01         18.65          0.36
   662          8.58         18.92         18.59          0.32
   663          9.59         19.21         18.82          0.39
   664          8.74         19.19         18.81          0.38
   665          8.29         19.20         18.91          0.29
   666          8.13         19.34         19.06          0.27
   667          9.03         19.89         19.60          0.29
   668          9.74         19.80         19.51          0.29
   669          9.00         20.05         19.73          0.33
   670          9.11         20.33         20.00          0.33
   671          9.46         20.19         19.93          0.26
   672          9.23         20.63         20.37          0.26
   673          9.47         20.73         20.47          0.26
   674          9.23         20.97         20.71          0.26
   675          7.48         21.12         20.81          0.31
   676          7.96         21.07         20.80          0.27
   677          8.16         20.46         20.24          0.22
   678          8.79         20.51         20.24          0.27
   679          9.43         20.37         20.08          0.29
   680          8.80         20.18         19.82          0.36
   681          8.64         20.15         19.73          0.43
   682          7.63         20.26         19.85          0.41
   683          7.87         20.01         19.60          0.41
   684          8.77         19.72         19.33          0.39
   685          9.51         20.08         19.65          0.43
   686          9.13         19.79         19.38          0.41
   687          8.71         19.64         19.18          0.46
   688          8.50         19.57         19.13          0.44
   689          9.10         19.43         19.00          0.43
   690          9.55         19.86         19.42          0.44
   691          8.90         20.04         19.56          0.48
   692          8.09         20.06         19.68          0.38
   693          7.86         20.48         20.15          0.33
   694          8.13         20.16         19.89          0.27
   695          8.51         20.36         20.01          0.34
   696          8.80         20.45         20.08          0.38
   697          9.99         20.15         19.91          0.24
   698          9.51         19.95         19.75          0.20
   699          8.24         19.77         19.46          0.31
   700          7.82         19.78         19.53          0.26
   701          8.42         19.92         19.67          0.26
   702          9.23         19.82         19.56          0.26
   703          9.32         19.68         19.36          0.32
   704          9.39         19.75         19.46          0.29
   705          9.43         19.73         19.40          0.32
   706          9.58         19.83         19.51          0.32
   707          8.77         20.01         19.65          0.36
   708          8.46         19.71         19.38          0.34
   709          8.29         19.92         19.59          0.32
   710          9.60         19.79         19.40          0.39
   711         10.13         19.41         19.10          0.31
   712          9.65         19.05         18.83          0.22
   713          9.70         19.20         19.05          0.15
   714          9.23         19.64         19.38          0.25
   715          9.93         20.06         19.79          0.27
   716          9.95         19.77         19.50          0.27
   717          9.33         19.79         19.57          0.22
   718          9.39         19.99         19.68          0.31
   719          9.20         20.08         19.78          0.31
   720          8.58         20.02         19.80          0.22
   721          9.21         19.71         19.54          0.17
   722          9.35         20.08         19.89          0.19
   723          9.13         19.81         19.62          0.19
   724          8.76         19.65         19.43          0.22
   725          8.17         19.87         19.60          0.27
   726          8.13         19.94         19.71          0.24
   727          8.74         20.02         19.79          0.24
   728          8.66         19.96         19.68          0.27
   729          9.41         19.60         19.26          0.34
   730          9.03         20.22         19.83          0.39
   731          9.69         20.46         20.08          0.37
   732         11.04         20.37         20.10          0.27
   733          9.43         20.14         19.75          0.39
